show_id,type,title,cast,release_year,listed_in,plataforma,duration_len,duration_type
n5768,Movie,Harud,"Mohammad Amir Naji, Shahnawaz Bhat, Shamim Basharat, Salma Ashai, Mudessir Ahmed Khan, Rayes Mohiuddin",2010,"Dramas, International Movies",netflix,100,min
n5769,TV Show,Love Cheque Charge,"George Hu, Phoebe Yuan, Hsieh Kun Da, Jay Shih, Smile Weng, Jet Chao, Jessie Chang",2014,"International TV Shows, Romantic TV Shows, TV Comedies",netflix,1,Season
n5770,TV Show,Masha's Spooky Stories,sin datos,2012,Kids' TV,netflix,1,Season
n5771,Movie,Much Ado About Nothing,"Agustín Silva, Paulina García, Daniel Alcaíno, Alejandro Goic, Luis Gnecco, Samuel Landea, Dindi Jane, Isabella Costa, Augusto Schuster, Pilar Ronderos",2016,"Dramas, Independent Movies, International Movies",netflix,96,min
n5772,TV Show,Murphy's Law of Love,"Danson Tang, Chia-ying Lee, Jolin Chien, Jenna Wang, Meng-sheng Shen, Wen-lin Fang, Wei Lin, Phoebe Huang",2015,"International TV Shows, Romantic TV Shows, TV Comedies",netflix,1,Season
n5773,Movie,My Big Night,"Raphael, Mario Casas, Pepón Nieto, Blanca Suárez, Hugo Silva, Carmen Machi, Luis Callejo, Carlos Areces, Enrique Villén, Santiago Segura, Jaime Ordoñez, Tomás Pozzi, Carolina Bang, Ana Polvorosa, Luis Fernández",2015,"Comedies, International Movies, Music & Musicals",netflix,97,min
n5774,Movie,My Little Pony Equestria Girls: Legend of Everfree,"Tara Strong, Rebecca Shoichet, Ashleigh Ball, Andrea Libman, Tabitha St. Germain, Cathy Weseluck, Enid-Raye Adams, Brian Doe, Nicole Oliver",2016,"Children & Family Movies, Comedies",netflix,73,min
n5775,TV Show,Old Money,"Udo Kier, Sunnyi Melles, Nicholas Ofczarek, Manuel Rubey, Nora von Waldstätten, Thomas Stipsits, Ursula Strauss, Robert Palfrader, Simon Schwarz, Johannes Krisch, Lukas Miko",2015,"International TV Shows, TV Comedies, TV Dramas",netflix,1,Season
n5776,Movie,Pac's Scary Halloween,"Erin Mathews, Sam Vincent, Andrea Libman, Ashleigh Ball, Ian James Corlett, Brian Drummond, Lee Tockar, Matt Hill",2016,Movies,netflix,44,min
n5777,Movie,Riphagen - The Untouchable,"Jeroen van Koningsbrugge, Anna Raadsveld, Sigrid ten Napel, Peter Blok, Bob Stoop, Lisa Zweerman, Kay Greidanus, René Kortekaas, Sieger Sloot, Mark Rietman",2016,"Dramas, International Movies",netflix,132,min
n5778,TV Show,Someone Like You,"Kingone Wang, Lorene Ren, Sean Lee, Nita Lei, William Liao",2015,"International TV Shows, Romantic TV Shows, TV Dramas",netflix,1,Season
n5779,Movie,Umrika,"Suraj Sharma, Tony Revolori, Smita Tambe, Adil Hussain, Rajesh Tailang, Prateik Babbar, Pramod Pathak, Amit Sial, Sauraseni Maitra",2015,"Dramas, Independent Movies, International Movies",netflix,96,min
n5780,Movie,Unchained: The Untold Story of Freestyle Motocross,Josh Brolin,2016,"Documentaries, Sports Movies",netflix,92,min
n5781,Movie,Welcome Mr. President,"Claudio Bisio, Kasia Smutniak, Beppe Fiorello, Remo Girone, Massimo Popolizio, Cesare Bocci, Omero Antonutti, Michele Alhaique, Franco Ravera, Patrizio Rispo, Piera Degli Esposti, Gianni Cavina",2013,"Comedies, International Movies",netflix,99,min
n5782,TV Show,When I See You Again,"Jasper Liu, Mandy Wei, Jet Chao, Ivy Shao, Tina Chou, Kao Meng-Chieh",2015,"International TV Shows, Romantic TV Shows, TV Comedies",netflix,1,Season
n5783,Movie,Amanda Knox,sin datos,2016,Documentaries,netflix,92,min
n5784,Movie,Audrie & Daisy,sin datos,2016,Documentaries,netflix,99,min
n5785,Movie,Iliza Shlesinger: Confirmed Kills,Iliza Shlesinger,2016,Stand-Up Comedy,netflix,78,min
n5786,TV Show,VeggieTales in the House,"Phil Vischer, Mike Nawrocki, Rob Paulsen, Tress MacNeille",2016,Kids' TV,netflix,4,season
n5787,Movie,"Karol Modzelewski, Łukasz „Lotek” Lodkowski No Offense","Karol Modzelewski, Łukasz ""Lotek” Lodkowski",2016,Stand-Up Comedy,netflix,65,min
n5788,Movie,"Katarzyna Piasecka, Rafał Pacześ Seriously Funny","Katarzyna Piasecka, Rafał Pacześ",2016,Stand-Up Comedy,netflix,65,min
n5789,Movie,"Mariusz Kałamaga, Karol Kopiec, Wiolka Walaszczyk Hilarious Trio","Mariusz Kałamaga, Karol Kopiec, Wiolka Walaszczyk",2016,Stand-Up Comedy,netflix,69,min
n5790,Movie,"Rafał Banaś, Michał Leja Laugh out Loud","Rafał Banaś, Michał Leja",2016,Stand-Up Comedy,netflix,64,min
n5791,Movie,The Best of Rafał Rutkowski Olka Szczęśniak,"Rafał Rutkowski, Olka Szczęśniak",2016,Stand-Up Comedy,netflix,63,min
n5792,Movie,"Tomasz Jachimek, Jacek Stramik Laugh at Live","Tomasz Jachimek, Jacek Stramik",2016,Stand-Up Comedy,netflix,63,min
n5793,Movie,ARQ,"Robbie Amell, Rachael Taylor, Shaun Benson, Gray Powell, Jacob Neayem, Adam Butcher, Tantoo Cardinal",2016,"International Movies, Sci-Fi & Fantasy, Thrillers",netflix,89,min
n5794,Movie,Cedric the Entertainer: Live from the Ville,Cedric the Entertainer,2016,Stand-Up Comedy,netflix,60,min
n5795,Movie,Louis C.K.: Hilarious,Louis C.K.,2010,Movies,netflix,0,min
n5796,Movie,The White Helmets,sin datos,2016,Documentaries,netflix,41,min
n5797,Movie,Sample This,Gene Simmons,2012,"Documentaries, Music & Musicals",netflix,83,min
n5798,Movie,Extremis,sin datos,2016,Documentaries,netflix,25,min
n5799,Movie,Jandino: Whatever it Takes,Jandino Asporaat,2016,Stand-Up Comedy,netflix,94,min
n5800,TV Show,Chef's Table: France,sin datos,2016,Docuseries,netflix,1,Season
n5801,TV Show,Kulipari: An Army of Frogs,"Mark Hamill, Keith David, Wendie Malick, Josh Keaton, Mikey Kelley, Phil LaMarr, Laraine Newman, Jess Harnell, Charles Adler, Amy Margolis, Cree Summer, Lacey Chabert, Rolonda Watts, Kevin Michael Richardson, Candi Milo",2016,Kids' TV,netflix,1,Season
n5802,TV Show,Conspiracy,Mark Bazeley,2015,"British TV Shows, Docuseries",netflix,1,Season
n5803,TV Show,Dead Set,"Jaime Winstone, Andy Nyman, Kevin Eldon, Davina McCall, Warren Brown, Riz Ahmed, Beth Cordingly, Kathleen McDermott, Raj Ghatak",2008,"British TV Shows, TV Horror, TV Thrillers",netflix,1,Season
n5804,TV Show,Forensic Files,Peter Thomas,2011,"Crime TV Shows, Docuseries, Science & Nature TV",netflix,9,season
n5805,Movie,Saudi Arabia Uncovered,sin datos,2016,Documentaries,netflix,52,min
n5806,TV Show,The Fierce Wife,"Sonia Sui, James Wen, Amanda Chu, Chris Wang, Karen Ying-Chen Hu, Patrick Lee, Janel Tsai, Li-li Pan, Fu Lei",2010,"International TV Shows, Romantic TV Shows, TV Dramas",netflix,1,Season
n5807,TV Show,Witches: A Century of Murder,Suzannah Lipscomb,2015,"British TV Shows, Crime TV Shows, Docuseries",netflix,1,Season
n5808,TV Show,Glitter Force,"Laura Bailey, Kate Higgins, Alex Cazares, Colleen O'Shaughnessey, Danielle Nicole, Debi Derryberry, Mary Elizabeth McGlynn, Patrick Seitz, Keith Silverstein",2016,"Anime Series, Kids' TV",netflix,2,season
n5809,Movie,Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...,"Jeff Foxworthy, Larry the Cable Guy",2016,Stand-Up Comedy,netflix,75,min
n5810,Movie,XOXO,"Sarah Hyland, Graham Phillips, Chris D'Elia, Hayley Kiyoko, Brett DelBuono, Ryan Hansen, Ian Anthony Dale, Ione Skye, Colin Woodell, LaMonica Garrett, Brianne Howey",2016,"Dramas, Music & Musicals",netflix,92,min
n5811,Movie,I'll Sleep When I'm Dead,Steve Aoki,2016,"Documentaries, Music & Musicals",netflix,80,min
n5812,TV Show,Behind Enemy Lines,sin datos,2001,"British TV Shows, Docuseries",netflix,1,Season
n5813,TV Show,Caught on Camera,Nick Wallis,2015,"British TV Shows, Crime TV Shows, Docuseries",netflix,3,season
n5814,Movie,Louis C.K.: Live at the Comedy Store,Louis C.K.,2015,Movies,netflix,0,min
n5815,Movie,Real Crime: Supermarket Heist (Tesco Bomber),sin datos,2010,Documentaries,netflix,46,min
n5816,Movie,Jim Gaffigan: Beyond the Pale,Jim Gaffigan,2005,Stand-Up Comedy,netflix,72,min
n5817,Movie,Jim Gaffigan: King Baby,Jim Gaffigan,2009,Stand-Up Comedy,netflix,71,min
n5818,Movie,Jim Gaffigan: Mr. Universe,Jim Gaffigan,2012,Stand-Up Comedy,netflix,77,min
n5819,Movie,Jim Gaffigan: Obsessed,Jim Gaffigan,2014,Stand-Up Comedy,netflix,70,min
n5820,Movie,David Cross: Making America Great Again!,David Cross,2016,Stand-Up Comedy,netflix,73,min
n5821,Movie,Lavell Crawford: Can a Brother Get Some Love?,Lavell Crawford,2011,Stand-Up Comedy,netflix,81,min
n5822,Movie,Children of God,sin datos,1994,Documentaries,netflix,63,min
n5823,TV Show,Cocaine,sin datos,2005,"British TV Shows, Crime TV Shows, Docuseries",netflix,1,Season
n5824,TV Show,Edge of the Universe,sin datos,2008,"British TV Shows, Docuseries, Science & Nature TV",netflix,1,Season
n5825,Movie,Interview with a Serial Killer,Arthur Shawcross,2008,Documentaries,netflix,45,min
n5826,TV Show,La Esclava Blanca,"Nerea Camacho, Orián Suárez, Miguel de Miguel, Modesto Lacen, Norma Martínez, Ricardo Vesga, Viña Machado, Andrés Suárez, Natasha Klauss, Miroslava Morales",2016,"International TV Shows, Spanish-Language TV Shows, TV Dramas",netflix,1,Season
n5827,Movie,Real Crime: Diamond Geezers,Forbes KB,2008,Documentaries,netflix,46,min
n5828,TV Show,LEGO Bionicle: The Journey to One,"Nolan Balzer, Paolo Bryant, Jacqui Fox, Quinn Greene, Geoff Hughes, Cory Hunter, William Jordan, Corny Rempel, Michael Strickland",2016,Kids' TV,netflix,2,season
n5829,Movie,Tallulah,"Ellen Page, Allison Janney, Tammy Blanchard, Evan Jonigkeit, Uzo Aduba, John Benjamin Hickey, David Zayas, Zachary Quinto, Fredric Lehne",2016,"Dramas, Independent Movies",netflix,112,min
n5830,TV Show,Popples,"Erin Fitzgerald, Wendee Lee, Cassandra Morris, Cindy Robinson, Reba Buhr, Ben Diskin, Ezra Weisz, Karen Strassman",2016,Kids' TV,netflix,3,season
n5831,Movie,Rebirth,"Fran Kranz, Adam Goldberg, Nicky Whelan, Luis Gerardo Méndez, Harry Hamlin, Pat Healy, Kat Foster, Andrew J. West, Eric Ladin, Steve Agee",2016,"Dramas, Thrillers",netflix,101,min
n5832,Movie,Tony Robbins: I Am Not Your Guru,Tony Robbins,2016,Documentaries,netflix,117,min
n5833,Movie,Gridlocked,"Dominic Purcell, Cody Hackman, Stephen Lang, Trish Stratus, Danny Glover, Vinnie Jones, Saul Rubinek, Richard Gunn, Steve Byers, James A. Woods",2015,Action & Adventure,netflix,114,min
n5834,Movie,Brahman Naman,"Shashank Arora, Tanmay Dhanania, Chaitanya Varad, Vaishwath Shankar, Sindhu Sreenivasa Murthy, Sid Mallya, Denzil Smith",2016,"Comedies, Independent Movies, International Movies",netflix,96,min
n5835,TV Show,Kuromukuro,"Yohei Azakami, M・A・O, Reina Ueda, Asami Seto, Kaito Ishikawa, Yusuke Kobayashi, Shunsuke Takeuchi, Manami Sugihira, Momo Asakura, Kanako Tojo, Ryohei Kimura, Hikaru Ueda, Taiten Kusunoki",2016,"Anime Series, International TV Shows",netflix,2,season
n5836,Movie,Jim Jefferies: Freedumb,Jim Jefferies,2016,Stand-Up Comedy,netflix,87,min
n5837,TV Show,Marco Polo,"Lorenzo Richelmy, Benedict Wong, Chin Han, Joan Chen, Michelle Yeoh, Rick Yune, Claudia Kim, Remy Hii, Zhu Zhu, Tom Wu, Mahesh Jadu, Olivia Cheng, Uli Latukefu, Pierfrancesco Favino, Jacqueline Chan, Leonard Wu, Gabriel Byrne",2016,"TV Action & Adventure, TV Dramas",netflix,2,season
n5838,Movie,X: Past Is Present,"Anshuman Jha, Rajat Kapoor, Pooja Ruparel, Piaa Bajpai, Huma Qureshi, Usha Uthup, Radhika Apte, Swara Bhaskar",2015,"Dramas, Independent Movies, International Movies",netflix,105,min
n5839,TV Show,Justin Time GO!,"Drew Davis, Scott McCord, Jenna Warren",2016,Kids' TV,netflix,1,Season
n5840,Movie,Sofía Niño de Rivera: Exposed,Sofía Niño de Rivera,2016,Stand-Up Comedy,netflix,80,min
n5841,Movie,The Fundamentals of Caring,"Paul Rudd, Craig Roberts, Selena Gomez, Jennifer Ehle, Megan Ferguson, Frederick Weller, Bobby Cannavale",2016,"Comedies, Dramas, Independent Movies",netflix,97,min
n5842,Movie,Ip Man 3,"Donnie Yen, Zhang Jin, Lynn Hung, Patrick Tam, Karena Ng, Kent Cheng, Bryan Leung, Louis Cheung, Danny Chan, Mike Tyson, Babyjohn Choi",2015,"Action & Adventure, Dramas, International Movies",netflix,105,min
n5843,Movie,Bo Burnham: Make Happy,Bo Burnham,2016,"Music & Musicals, Stand-Up Comedy",netflix,60,min
n5844,TV Show,Hibana: Spark,"Kento Hayashi, Kazuki Namioka, Mugi Kadowaki, Masao Yoshii, Hideaki Murata, Nahana, Sayaka Yamamoto, Shota Sometani, Tomorowo Taguchi, Kaoru Kobayashi",2016,"International TV Shows, TV Dramas",netflix,1,Season
n5845,TV Show,72 Cutest Animals,sin datos,2016,"Docuseries, International TV Shows, Science & Nature TV",netflix,1,Season
n5846,TV Show,72 Dangerous Places to Live,Mitch Ryan,2016,"Docuseries, International TV Shows, Science & Nature TV",netflix,1,Season
n5847,Movie,The Do-Over,"Adam Sandler, David Spade, Paula Patton, Kathryn Hahn, Nick Swardson, Catherine Bell, Michael Chiklis, Natasha Leggero, Sean Astin",2016,"Action & Adventure, Comedies",netflix,109,min
n5848,Movie,Ali Wong: Baby Cobra,Ali Wong,2016,Stand-Up Comedy,netflix,60,min
n5849,Movie,Special Correspondents,"Eric Bana, Ricky Gervais, Vera Farmiga, Kelly Macdonald, Kevin Pollak, America Ferrera, Raúl Castillo, Benjamin Bratt",2016,Comedies,netflix,101,min
n5850,Movie,Team Foxcatcher,sin datos,2016,"Documentaries, Sports Movies",netflix,91,min
n5851,Movie,Patton Oswalt: Talking for Clapping,Patton Oswalt,2016,Stand-Up Comedy,netflix,66,min
n5852,Movie,Belgica,"Stef Aerts, Tom Vermeir, Charlotte Vandermeersch, Hélène Devos, Boris Van Severen, Sara De Bosschere, Dominique Van Malder, Sam Louwyck, Stefaan De Winter, Silvanus Saow",2016,"Dramas, International Movies",netflix,127,min
n5853,Movie,Hush,"John Gallagher Jr., Kate Siegel, Michael Trucco, Samantha Sloyan, Emma Graves",2016,"Horror Movies, Thrillers",netflix,82,min
n5854,TV Show,Cyborg 009 VS Devilman,"Jun Fukuyama, Shintaro Asanuma, Haruka Shiraishi, Tomoaki Maeno, M・A・O, Hiroki Touchi, Takeshi Koyama, Yu Mizushima, Hozumi Goda, Ayumu Okamura, Saori Hayami, Satoshi Hino, Johnny Yong Bosch, Bryce Papenbrook, Christine Marie Cabanos, Spike Spencer, Stephanie Sheh, Michael Sinterniklaas, Keith Silverstein, Joey Lotsko, Tony Azzolino, Steve Staley, Cristina Vee, Christopher Corey Smith",2015,"Anime Series, International TV Shows",netflix,1,Season
n5855,Movie,Frank and Cindy,sin datos,2007,"Documentaries, Music & Musicals",netflix,70,min
n5856,TV Show,Justin Time,"Gage Munroe, Scott McCord, Jenna Warren",2012,Kids' TV,netflix,2,season
n5857,TV Show,Terrace House: Boys & Girls in the City,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Ayumu Mochizuki, Kentaro",2016,"International TV Shows, Reality TV",netflix,2,season
n5858,Movie,Kung Fu Panda: Secrets of the Scroll,"Jack Black, Dustin Hoffman, Seth Rogen, David Cross, Lucy Liu, Tara Macri, James Hong, Randall Duk Kim",2016,"Children & Family Movies, Comedies",netflix,23,min
n5859,Movie,He Never Died,"Henry Rollins, Booboo Stewart, Kate Greenhouse, Jordan Todosey, David Richmond-Peck, James Cade, Don Francks, Steven Ogg",2015,"Comedies, Horror Movies",netflix,97,min
n5860,Movie,Jimmy Carr: Funny Business,Jimmy Carr,2016,Stand-Up Comedy,netflix,62,min
n5861,Movie,My Beautiful Broken Brain,"Sophie Robinson, Lotje Sodderland",2016,"Documentaries, International Movies",netflix,84,min
n5862,Movie,Pee-wee's Big Holiday,"Paul Reubens, Joe Manganiello, Jessica Pohly, Alia Shawkat, Stephanie Beatriz, Brad William Henke, Hal Landon Jr., Diane Salinger, Patrick Egan, Tara Buck, Richard Riehle",2016,"Children & Family Movies, Comedies, Cult Movies",netflix,90,min
n5863,TV Show,Netflix Presents: The Characters,"Lauren Lapkus, John Early, Henry Zebrowski, Kate Berlant, Natasha Rothwell, Paul W. Downs, Tim Robinson, Dr. Brown",2016,TV Comedies,netflix,1,Season
n5864,TV Show,Your lie in April,"Natsuki Hanae, Risa Taneda, Ayane Sakura, Ryota Osaka, Saori Hayami, Yuki Kaji",2014,"Anime Series, International TV Shows, Romantic TV Shows",netflix,1,Season
n5865,Movie,"Crouching Tiger, Hidden Dragon: Sword of Destiny","Michelle Yeoh, Donnie Yen, Harry Shum Jr., Natasha Liu Bordizzo, Jason Scott Lee, Eugenia Yuan, Roger Yuan, Juju Chan, Chris Pang, Woon Young Park, Darryl Quon",2016,"Action & Adventure, Romantic Movies",netflix,101,min
n5866,Movie,Marvel Super Hero Adventures: Frost Fight!,"Mick Wingert, Matthew Mercer, Travis Willingham, Fred Tatasciore, Grey DeLisle, Troy Baker, Antony Del Rio, Trevor Devall, Kevin Michael Richardson, Steve Blum, Jane Singer",2015,"Children & Family Movies, Sci-Fi & Fantasy",netflix,74,min
n5867,TV Show,Cooked,Michael Pollan,2016,Docuseries,netflix,1,Season
n5868,TV Show,Care Bears & Cousins,"Michael Sinterniklaas, Michaela Dean, Doug Erholtz, Braeden Fox, Olivia Hack, David Lodge, Nayo Wallace, Ryan Wiesbrock",2016,Kids' TV,netflix,2,season
n5869,Movie,Hannibal Buress: Comedy Camisado,Hannibal Buress,2016,Stand-Up Comedy,netflix,68,min
n5870,TV Show,Turbo FAST,"Reid Scott, John Eric Bentley, Amir Talai, Phil LaMarr, Grey DeLisle, Michael Patrick Bell, Eric Bauza",2016,Kids' TV,netflix,3,season
n5871,TV Show,Masha's Tales,sin datos,2012,Kids' TV,netflix,1,Season
n5872,TV Show,Chelsea Does,Chelsea Handler,2016,"Docuseries, Science & Nature TV",netflix,1,Season
n5873,Movie,Ricardo O'Farrill Abrazo Genial,Ricardo O'Farrill,2016,Stand-Up Comedy,netflix,92,min
n5874,Movie,Ip Man,"Donnie Yen, Simon Yam, Louis Fan, Lam Ka Tung, Xing Yu, Wong You-nam, Chen Zhi Hui, Lynn Hung, Hiroyuki Ikeuchi",2008,"Action & Adventure, Dramas, International Movies",netflix,107,min
n5875,Movie,Ip Man 2,"Donnie Yen, Sammo Kam-Bo Hung, Huang Xiaoming, Simon Yam, Lynn Hung, Kanin Ngo, Kent Cheng, Darren Shahlavi, Louis Fan, Calvin Ka-Sing Cheng",2010,"Action & Adventure, International Movies",netflix,108,min
n5876,Movie,Tom Segura: Mostly Stories,Tom Segura,2016,Stand-Up Comedy,netflix,74,min
n5877,Movie,Marco Polo: One Hundred Eyes,"Tom Wu, Benedict Wong, Michelle Yeoh",2015,Movies,netflix,29,min
n5878,TV Show,Sammy & Co,sin datos,2014,"Kids' TV, TV Comedies",netflix,1,Season
n5879,Movie,Mike Epps: Don't Take It Personal,Mike Epps,2015,Stand-Up Comedy,netflix,60,min
n5880,Movie,The Ridiculous 6,"Adam Sandler, Terry Crews, Jorge Garcia, Taylor Lautner, Rob Schneider, Luke Wilson, Will Forte, Steve Zahn, Harvey Keitel, Nick Nolte, Jon Lovitz, Whitney Cummings, David Spade, Danny Trejo, Nick Swardson, Blake Shelton, Vanilla Ice, Julia Jones, Saginaw Grant, Lavell Crawford, Steve Buscemi",2015,"Action & Adventure, Comedies",netflix,120,min
n5881,Movie,"Trailer Park Boys: Drunk, High and Unemployed: Live in Austin","Mike Smith, John Paul Tremblay, Robb Wells, John Dunsworth, Pat Roach, Tom Green, Verne Troyer, Jonathan Torrens",2015,"Comedies, International Movies",netflix,74,min
n5882,Movie,A Very Murray Christmas,"Bill Murray, Miley Cyrus, George Clooney, Chris Rock, Amy Poehler, Michael Cera, Maya Rudolph, Rashida Jones, Jason Schwartzman, Paul Shaffer, Jenny Lewis, Phoenix",2015,"Comedies, Music & Musicals",netflix,57,min
n5883,TV Show,Atelier,"Mirei Kiritani, Mao Daichi, Wakana Sakai, Masako Chiba, Maiko, Ken Kaito, Dori Sakurada, Nicole Ishida, Mayuko Kawakita",2015,"International TV Shows, TV Dramas",netflix,1,Season
n5884,Movie,Naomi and Ely's No Kiss List,"Victoria Justice, Pierson Fode, Matthew Daddario, Ryan Ward, Griffin Newman, Monique Coleman, Danny Flaherty",2015,"Comedies, Dramas, LGBTQ Movies",netflix,91,min
n5885,Movie,John Mulaney: The Comeback Kid,John Mulaney,2015,Stand-Up Comedy,netflix,62,min
n5886,TV Show,W/ Bob & David,"David Cross, Bob Odenkirk, John Ennis, Jay Johnston, Brian Posehn, Jill Talley, Paul F. Tompkins, Tom Kenny, Brett Paesel",2015,TV Comedies,netflix,1,Season
n5887,Movie,Manson Family Vacation,"Jay Duplass, Linas Phillips, Leonora Pitts, Adam Chernick, Davie-Blue, Suzanne Ford, Tobin Bell",2015,"Comedies, Dramas, Independent Movies",netflix,85,min
n5888,Movie,Walt Disney Animation Studios Short Films Collection,"Kristen Bell, Josh Gad, Jonathan Groff, Idina Menzel, Geoffrey Jones, Alfre Woodard, Carrie Harrington, Tim Hodge, David Murray, Sarah Chalke, Dave Foley, Derek Richardson, Betty White, Zachary Levi, Mandy Moore",2015,Children & Family Movies,netflix,90,min
n5889,TV Show,Hemlock Grove,"Famke Janssen, Landon Liboiron, Dougray Scott, Bill Skarsgård, Joel de la Fuente, Kaniehtiio Horn, Madeleine Martin, Michael Andreae, Penelope Mitchell, Freya Tingley, Laurie Fortier, Nicole Boivin, Ted Dykstra, Lili Taylor, Aaron Douglas, Kandyse McClure, Marty Adams, Demore Barnes, Madeline Brewer",2015,"TV Horror, TV Mysteries, TV Thrillers",netflix,3,season
n5890,Movie,Results,"Guy Pearce, Cobie Smulders, Kevin Corrigan, Giovanni Ribisi, Anthony Michael Hall, Brooklyn Decker, Constance Zimmer, Tishuan Scott",2015,"Comedies, Independent Movies",netflix,105,min
n5891,Movie,Anthony Jeselnik: Thoughts and Prayers,Anthony Jeselnik,2015,Stand-Up Comedy,netflix,59,min
n5892,Movie,Beasts of No Nation,"Idris Elba, Abraham Attah, Kurt Egyiawan, Jude Akuwudike, Emmanuel ""King Kong"" Nii Adom Quaye, Ama K. Abebrese, Kobina Amissah Sam, Francis Weddey, Richard Pepple",2015,"Dramas, Independent Movies",netflix,137,min
